date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:42	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:13%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/car/2019-bmw-m6-gran-coupe)
14:59:42	9140/9140	---M--	200	added ('OK')	image/png	etag:%225ce8ae14-23b4%22	https://www.bookingcore.org/images/search.png	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/images/search.png	(from https://www.bookingcore.org/module/news/css/news.css?_ver=1.5.1)
14:59:43	335/335	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:14%20GMT	https://www.bookingcore.org/en/news?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/newse8d3	(from https://www.bookingcore.org/en/news)
14:59:43	335/335	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:14%20GMT	https://www.bookingcore.org/en/news?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news34ee	(from https://www.bookingcore.org/en/news)
14:59:43	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:14%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news)
14:59:43	335/335	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:14%20GMT	https://www.bookingcore.org/en/news?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/newse8d3	(from https://www.bookingcore.org/en/news)
14:59:44	335/335	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:15%20GMT	https://www.bookingcore.org/en/news?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news34ee	(from https://www.bookingcore.org/en/news)
14:59:44	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:15%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news)
14:59:44	44198/44198	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:15%20GMT	https://www.bookingcore.org/en/news?page=2	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news4658.html	(from https://www.bookingcore.org/en/news)
14:59:44	65753/65753	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-100d9%22	https://www.bookingcore.org/uploads/demo/news/news-7.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/news/news-7.jpg	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:45	463/463	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:16%20GMT	https://www.bookingcore.org/news/america-national-parks-with-denver?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news/america-national-parks-with-denvere8d3	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:45	463/463	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:16%20GMT	https://www.bookingcore.org/news/america-national-parks-with-denver?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news/america-national-parks-with-denver34ee	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:45	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:16%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:45	463/463	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:16%20GMT	https://www.bookingcore.org/news/america-national-parks-with-denver?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news/america-national-parks-with-denvere8d3	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:45	463/463	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:17%20GMT	https://www.bookingcore.org/news/america-national-parks-with-denver?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news/america-national-parks-with-denver34ee	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:46	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:17%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/news/america-national-parks-with-denver)
14:59:46	351/351	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:17%20GMT	https://www.bookingcore.org/news?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news173b	(from https://www.bookingcore.org/news?page=2)
14:59:46	351/351	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:18%20GMT	https://www.bookingcore.org/news?page=2&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news9598	(from https://www.bookingcore.org/news?page=2)
14:59:47	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:18%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/news?page=2)
14:59:47	351/351	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:18%20GMT	https://www.bookingcore.org/news?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news173b	(from https://www.bookingcore.org/news?page=2)
14:59:47	351/351	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:18%20GMT	https://www.bookingcore.org/news?page=2&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news9598	(from https://www.bookingcore.org/news?page=2)
14:59:48	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:19%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/news?page=2)
14:59:48	47927/47927	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:19%20GMT	https://www.bookingcore.org/news?page=1	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/news2679.html	(from https://www.bookingcore.org/news?page=2)
14:59:48	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:19%20GMT	https://www.bookingcore.org/en/news/category/sea-travel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/sea-travele8d3	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:48	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:19%20GMT	https://www.bookingcore.org/en/news/category/sea-travel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/sea-travel34ee	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:49	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:20%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:49	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:20%20GMT	https://www.bookingcore.org/en/news/category/sea-travel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/sea-travele8d3	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:49	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:20%20GMT	https://www.bookingcore.org/en/news/category/sea-travel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/sea-travel34ee	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:49	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:20%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/sea-travel)
14:59:50	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:21%20GMT	https://www.bookingcore.org/en/news/category/city-trips?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/city-tripse8d3	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:50	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:21%20GMT	https://www.bookingcore.org/en/news/category/city-trips?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/city-trips34ee	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:50	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:21%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:50	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:21%20GMT	https://www.bookingcore.org/en/news/category/city-trips?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/city-tripse8d3	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:51	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:22%20GMT	https://www.bookingcore.org/en/news/category/city-trips?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/city-trips34ee	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:51	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:22%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/city-trips)
14:59:51	427/427	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:22%20GMT	https://www.bookingcore.org/en/news/category/escorted-tour?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/escorted-toure8d3	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:52	427/427	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:23%20GMT	https://www.bookingcore.org/en/news/category/escorted-tour?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/escorted-tour34ee	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:52	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:23%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:52	427/427	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:23%20GMT	https://www.bookingcore.org/en/news/category/escorted-tour?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/escorted-toure8d3	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:52	427/427	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:23%20GMT	https://www.bookingcore.org/en/news/category/escorted-tour?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/news/category/escorted-tour34ee	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:53	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:24%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/news/category/escorted-tour)
14:59:53	399/399	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:24%20GMT	https://www.bookingcore.org/en/page/become-a-vendor?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/become-a-vendore8d3	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:53	399/399	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:24%20GMT	https://www.bookingcore.org/en/page/become-a-vendor?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/become-a-vendor34ee	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:53	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:24%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:54	399/399	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:25%20GMT	https://www.bookingcore.org/en/page/become-a-vendor?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/become-a-vendore8d3	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:54	399/399	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:25%20GMT	https://www.bookingcore.org/en/page/become-a-vendor?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/become-a-vendor34ee	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:54	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:25%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/page/become-a-vendor)
14:59:54	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:25%20GMT	https://www.bookingcore.org/hotel/castello-casole-hotel?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/castello-casole-hotel173b	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:55	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:26%20GMT	https://www.bookingcore.org/hotel/castello-casole-hotel?page=2&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/castello-casole-hotel9598	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:55	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:26%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:55	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:26%20GMT	https://www.bookingcore.org/hotel/castello-casole-hotel?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/castello-casole-hotel173b	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:55	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:26%20GMT	https://www.bookingcore.org/hotel/castello-casole-hotel?page=2&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/castello-casole-hotel9598	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:56	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:27%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:56	67833/67833	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:27%20GMT	https://www.bookingcore.org/hotel/castello-casole-hotel?page=1	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/castello-casole-hotel2679.html	(from https://www.bookingcore.org/hotel/castello-casole-hotel?page=2)
14:59:56	355/355	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:27%20GMT	https://www.bookingcore.org/en/profile/4?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4e8d3	(from https://www.bookingcore.org/en/profile/4)
14:59:56	355/355	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:27%20GMT	https://www.bookingcore.org/en/profile/4?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/434ee	(from https://www.bookingcore.org/en/profile/4)
14:59:57	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:28%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/profile/4)
14:59:57	355/355	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:28%20GMT	https://www.bookingcore.org/en/profile/4?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4e8d3	(from https://www.bookingcore.org/en/profile/4)
14:59:57	355/355	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:28%20GMT	https://www.bookingcore.org/en/profile/4?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/434ee	(from https://www.bookingcore.org/en/profile/4)
14:59:57	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:28%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/profile/4)
14:59:58	44825/44825	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:29%20GMT	https://www.bookingcore.org/en/profile/4/services?type=car	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4/services1779.html	(from https://www.bookingcore.org/en/profile/4)
14:59:58	43350/43350	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:29%20GMT	https://www.bookingcore.org/en/profile/4/services?type=space	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4/services7125.html	(from https://www.bookingcore.org/en/profile/4)
14:59:58	43949/43949	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:29%20GMT	https://www.bookingcore.org/en/profile/4/services?type=tour	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4/services845e.html	(from https://www.bookingcore.org/en/profile/4)
15:00:01	45951/45951	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:29%20GMT	https://www.bookingcore.org/en/profile/4/reviews	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/profile/4/reviews.html	(from https://www.bookingcore.org/en/profile/4)
15:00:02	475/475	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:33%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine173b	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:02	475/475	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:34%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine2629	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:03	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:34%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:03	475/475	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:34%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine173b	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:03	475/475	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:34%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine2629	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:03	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:34%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:04	64330/64330	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:33:35%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=1	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine2679.html	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2)
15:00:04	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:35%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=26&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/space6583	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:04	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:35%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=26&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spacebf99	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:05	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:36%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:05	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:36%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=26&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/space6583	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:05	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:36%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=26&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spacebf99	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:05	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:36%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=26)
15:00:05	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:36%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=27&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spacebeec	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:06	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:37%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=27&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spaceabab	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:06	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:37%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:06	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:37%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=27&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spacebeec	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:06	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:37%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=27&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spaceabab	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:07	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:38%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=27)
15:00:07	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:38%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=28&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spaceb1df	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:07	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:38%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=28&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/space3351	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:07	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:38%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:08	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:39%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=28&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spaceb1df	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:08	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:39%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=28&set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/space3351	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:08	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:39%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/space?terms%5B0%5D=28)
15:00:08	391/391	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:33:40%20GMT	https://www.bookingcore.org/space?terms%5B0%5D=29&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/spacedc12	(from https://www.bookingcore.org/space?terms%5B0%5D=29)
